product_id,Average Sales per Week,weight KG,Length cm,Width cm,Depth cm
79100,438,0.624,19,6,3
79101,143,2.898,52,12,7
79102,529,0.679,29,6,2
79103,470,32.0,85,71,53
79104,386,0.882,34,27,2
79105,129,0.129,8,5,5
79106,549,0.493,17,17,3
79107,339,0.857,26,8,4
79108,462,0.172,12,9,2
79109,564,0.068,5,5,3
79110,897,32.0,34,32,24
79111,984,0.028,5,5,2
79112,463,0.25,13,8,4
79113,395,0.153,5,5,5
79114,726,0.868,16,14,10
79115,313,1.003,12,10,10
79116,659,0.398,6,6,6
79117,662,0.245,9,6,5
79118,576,32.0,46,29,19
79119,824,0.174,5,5,4
79120,858,32.0,59,39,30
79121,337,8.763,22,22,11
79122,464,1.355,40,7,7
79123,638,32.0,30,29,29
79124,625,10.82,51,33,12
79125,958,0.214,9,7,7
79126,567,9.291,22,16,15
79127,500,3.719,17,17,12
79128,168,32.0,77,47,43
79129,273,0.703,13,12,8
79130,549,1.091,22,22,2
79131,481,13.733,44,23,14
79132,312,0.036,6,5,5
79133,609,0.252,18,5,3
79134,192,3.98,31,12,6
79135,241,0.156,7,7,6
79136,453,0.119,10,5,3
79137,682,0.202,15,7,3
79138,863,1.05,30,9,3
79139,188,0.391,13,9,2
79140,843,1.462,12,10,8
79141,164,0.432,9,6,5
79142,955,21.826,31,22,22
79143,870,4.283,26,14,6
79144,367,0.209,9,5,4
79145,131,32.0,52,37,37
79146,751,0.508,11,6,5
79147,912,1.686,14,13,7
79148,519,0.135,11,5,2
79149,649,0.18,11,10,3
79150,975,16.682,33,32,10
79151,826,14.92,67,21,8
79152,434,32.0,45,45,18
79153,347,0.975,11,7,7
79154,352,6.193,32,22,22
79155,598,0.098,5,5,2
79156,504,32.0,44,43,16
79157,629,0.178,10,6,3
79158,567,2.008,27,9,7
79159,620,0.215,15,8,4
79160,360,5.943,66,13,12
79161,766,0.755,27,10,2
79162,613,32.0,46,30,24
79163,630,0.306,8,8,4
79164,441,0.145,6,6,5
79165,481,0.146,9,9,2
79166,727,8.924,65,57,4
79167,102,0.749,24,6,4
79168,211,4.18,29,13,11
79169,838,0.076,5,5,5
79170,862,0.13,5,5,5
79171,346,1.317,26,14,4
79172,399,32.0,46,36,24
79173,371,32.0,94,60,37
79174,958,32.0,80,62,8
79175,848,0.144,14,5,4
79176,445,2.302,23,11,8
79177,902,0.129,18,6,4
79178,323,0.031,6,5,3
79179,201,12.421,42,27,8
79180,880,6.04,23,18,8
79181,467,0.163,8,7,4
79182,716,32.0,54,49,28
79183,936,2.438,40,30,7
79184,460,0.16,36,5,3
79185,571,0.149,16,9,3
79186,870,0.088,5,5,3
79187,120,0.167,5,5,4
79188,954,15.696,65,32,5
79189,173,2.265,27,13,11
79190,602,2.547,18,15,13
79191,304,0.268,9,7,3
79192,462,0.929,44,8,5
79193,509,0.045,5,5,2
79194,793,1.557,59,15,3
79195,975,0.265,41,14,2
79196,868,0.124,9,7,2
79197,257,0.089,5,5,2
79198,887,5.749,20,17,14
79199,940,0.956,25,22,5
79200,965,2.646,30,10,8
79201,591,0.739,41,5,3
79202,111,1.526,58,11,6
79203,547,2.18,20,17,13
79204,572,0.345,26,5,5
79205,112,7.293,21,19,15
79206,337,0.317,16,5,3
79207,549,7.854,44,14,9
79208,542,4.436,78,34,5
79209,974,2.28,16,16,6
79210,777,27.178,49,27,14
79211,136,0.271,23,5,2
79212,764,32.0,52,49,22
79213,258,0.062,5,5,3
79214,623,29.53,45,29,15
79215,868,16.533,34,34,14
79216,505,0.196,5,5,4
79217,796,0.799,12,11,4
79218,500,2.149,16,10,9
79219,280,32.0,85,63,28
79220,138,0.151,5,5,4
79221,502,8.962,22,17,15
79222,143,16.943,33,27,11
79223,162,6.221,98,14,8
79224,352,0.973,36,14,3
79225,243,0.178,8,8,5
79226,200,0.114,5,5,5
79227,144,0.136,5,5,3
79228,768,12.459,45,19,12
79229,603,0.437,9,7,4
79230,986,2.462,43,8,4
79231,120,1.572,23,13,5
79232,954,32.0,60,31,12
79233,967,0.177,18,8,5
79234,920,3.843,22,12,12
79235,408,7.383,21,18,14
79236,554,0.119,7,5,2
79237,152,0.244,30,5,2
79238,775,1.846,23,12,5
79239,947,0.391,16,8,2
79240,294,3.775,23,23,5
79241,216,0.174,5,5,5
79242,718,0.312,11,5,3
79243,900,16.302,50,23,19
79244,501,32.0,96,74,7
79245,411,1.134,18,7,7
79246,310,8.741,62,13,11
79247,536,4.231,19,16,7
79248,782,2.802,14,11,10
79249,719,25.349,37,25,22
79250,720,0.047,5,5,3
79251,384,32.0,96,74,26
79252,792,0.307,14,9,2
79253,749,0.088,7,6,5
79254,352,7.461,64,16,5
79255,773,0.106,7,5,4
79256,120,0.278,9,9,2
79257,472,0.436,15,13,10
79258,758,0.987,21,9,4
79259,308,0.152,6,6,5
79260,411,0.163,14,5,2
79261,786,2.113,21,9,8
79262,560,2.423,20,17,15
79263,809,1.484,18,18,15
79264,442,0.049,8,8,3
79265,284,3.001,24,17,4
79266,761,3.472,98,9,4
79267,768,0.059,5,5,3
79268,673,0.856,18,7,6
79269,261,4.329,37,15,6
79270,501,1.682,21,21,5
79271,461,0.335,7,7,6
79272,645,0.638,18,9,7
79273,685,5.212,27,20,6
79274,446,4.624,41,8,8
79275,898,0.044,5,5,2
79276,255,0.178,9,6,2
79277,307,0.054,5,5,3
79278,296,0.038,7,7,2
79279,819,10.201,28,24,21
79280,949,0.808,32,13,3
79281,282,0.383,11,8,3
79282,640,5.447,35,21,7
79283,282,0.312,13,8,8
79284,163,0.221,5,5,5
79285,664,6.064,32,10,10
79286,174,1.498,21,12,3
79287,849,0.211,10,7,7
79288,429,32.0,57,40,17
79289,215,0.983,13,11,5
79290,718,0.846,12,11,4
79291,268,21.668,69,38,29
79292,502,8.816,42,31,5
79293,494,5.309,26,13,8
79294,828,0.028,5,5,2
79295,732,2.463,49,26,4
79296,235,23.383,47,21,15
79297,481,1.182,27,14,10
79298,554,1.404,21,6,6
79299,618,0.231,5,5,5
79300,126,16.692,35,18,14
79301,875,0.097,28,8,2
79302,918,0.987,11,7,7
79303,974,0.07,5,5,3
79304,198,19.701,52,36,30
79305,304,4.234,24,17,14
79306,791,0.037,5,5,2
79307,238,32.0,39,37,32
79308,596,1.532,19,16,3
79309,243,32.0,50,49,28
79310,772,0.128,5,5,4
79311,104,0.1,5,5,3
79312,884,30.258,52,28,18
79313,543,11.983,23,20,16
79314,156,9.428,33,17,9
79315,554,19.727,26,24,24
79316,181,1.65,18,17,4
79317,950,0.108,10,5,2
79318,417,7.666,27,15,13
79319,477,0.878,21,6,6
79320,416,32.0,44,44,26
79321,412,2.849,30,13,4
79322,608,0.19,15,6,2
79323,297,0.02,5,5,2
79324,772,0.349,9,8,8
79325,971,1.102,24,7,4
79326,146,0.121,5,5,3
79327,582,5.75,23,21,9
79328,189,0.289,10,10,3
79329,803,2.592,53,17,13
79330,172,0.041,5,5,3
79331,757,0.287,7,7,6
79332,679,0.745,25,8,2
79333,602,0.066,5,5,3
79334,949,1.44,15,13,9
79335,473,0.358,8,8,5
79336,575,0.139,8,8,2
79337,524,1.637,32,9,5
79338,997,0.274,13,7,3
79339,964,3.932,32,22,9
79340,478,0.993,38,7,2
79341,623,0.042,6,5,5
79342,833,2.492,21,9,8
79343,218,0.777,18,13,5
79344,770,15.956,36,18,13
79345,749,9.274,28,19,11
79346,162,0.642,10,7,7
79347,138,4.197,32,17,14
79348,672,0.021,5,5,2
79349,645,5.651,27,22,9
79350,881,0.938,16,15,5
79351,285,2.513,30,25,15
79352,703,1.585,51,14,5
79353,441,3.359,18,15,10
79354,683,29.79,85,71,6
79355,745,0.105,6,5,5
79356,195,12.448,56,24,5
79357,220,0.437,12,11,3
79358,255,0.751,22,18,2
79359,553,2.677,38,6,6
79360,253,2.097,15,12,12
79361,334,32.0,57,43,17
79362,847,1.056,45,20,3
79363,541,13.07,31,24,13
79364,151,0.107,5,5,4
79365,876,32.0,37,25,25
79366,835,8.926,40,25,9
79367,854,0.298,7,7,4
79368,634,32.0,65,43,41
79369,556,4.942,40,20,4
79370,858,32.0,58,39,32
79371,729,0.52,44,17,2
79372,477,0.03,5,5,5
79373,687,0.646,9,9,8
79374,305,0.598,13,9,4
79375,820,19.892,27,20,19
79376,366,0.927,31,9,4
79377,778,0.066,6,6,2
79378,813,2.17,32,16,3
79379,807,0.059,5,5,2
79380,730,2.029,54,12,6
79381,853,4.556,48,18,13
79382,909,1.867,51,13,2
79383,672,2.048,30,15,5
79384,574,0.097,14,5,2
79385,837,0.122,6,6,5
79386,734,18.67,37,37,15
79387,177,0.752,17,14,2
79388,362,1.471,19,10,9
79389,587,0.134,5,5,3
79390,528,0.452,8,8,4
79391,887,0.164,9,8,2
79392,427,32.0,45,45,14
79393,364,5.458,19,14,13
79394,422,1.693,21,21,3
79395,952,32.0,80,44,13
79396,875,0.137,8,7,2
79397,642,26.254,44,29,22
79398,115,32.0,47,42,35
79399,351,12.993,45,35,5
79400,497,14.834,32,20,12
79401,674,4.704,80,10,5
79402,531,32.0,58,43,37
79403,739,6.545,56,22,4
79404,268,1.158,10,10,9
79405,818,0.887,22,17,3
79406,898,2.223,23,21,9
79407,302,0.081,5,5,2
79408,608,0.116,11,6,3
79409,561,22.369,109,16,11
79410,374,0.511,10,10,4
79411,604,1.602,41,6,5
79412,436,0.646,22,13,4
79413,840,0.202,9,5,5
79414,142,32.0,66,27,23
79415,830,0.394,12,9,9
79416,346,16.456,33,25,10
79417,733,20.855,50,40,8
79418,300,1.647,16,12,8
79419,582,0.522,17,12,2
79420,736,1.279,10,10,7
79421,287,3.556,20,14,12
79422,911,1.838,21,16,8
79423,736,0.296,15,10,6
79424,432,4.393,26,21,5
79425,775,14.88,48,16,10
79426,712,0.112,7,7,6
79427,798,5.96,28,22,6
79428,154,0.06,5,5,2
79429,779,0.082,5,5,2
79430,808,4.894,19,13,12
79431,747,0.2,13,7,3
79432,855,22.432,76,38,30
79433,606,15.772,30,21,14
79434,317,2.625,12,11,10
79435,669,0.19,7,6,3
79436,372,23.662,42,42,24
79437,110,1.316,12,11,5
79438,829,4.663,28,27,13
79439,796,0.376,7,6,6
79440,113,8.651,35,17,8
79441,150,0.379,18,10,5
79442,697,1.893,14,12,8
79443,372,0.501,16,6,4
79444,206,0.567,10,8,5
79445,359,0.487,29,11,7
79446,422,13.042,35,29,18
79447,902,3.509,35,24,6
79448,325,6.458,26,16,14
79449,943,2.497,28,13,6
79450,630,0.052,8,7,3
79451,178,0.231,16,11,3
79452,367,0.421,9,9,6
79453,988,0.181,7,7,3
79454,174,0.144,5,5,3
79455,721,2.251,58,8,3
79456,591,32.0,46,31,27
79457,351,32.0,70,22,22
79458,526,2.232,18,12,6
79459,852,15.954,40,25,11
79460,391,1.314,33,7,5
79461,690,0.337,12,10,4
79462,235,0.196,5,5,4
79463,508,0.977,28,7,4
79464,573,1.773,24,20,8
79465,650,0.742,20,13,2
79466,930,29.625,42,28,24
79467,659,0.261,11,7,4
79468,155,0.342,9,6,5
79469,405,0.056,6,6,4
79470,741,0.108,16,6,3
79471,142,0.774,15,7,7
79472,253,0.093,5,5,2
79473,912,0.977,22,6,5
79474,401,0.195,12,8,6
79475,919,0.122,6,6,2
79476,404,0.834,19,16,2
79477,350,0.038,5,5,2
79478,258,0.098,6,5,4
79479,432,0.186,5,5,4
79480,208,0.028,5,5,2
79481,558,0.991,23,9,9
79482,565,0.254,10,8,4
79483,925,0.796,38,5,3
79484,268,32.0,86,82,73
79485,703,0.957,11,8,8
79486,193,14.745,33,25,10
79487,388,0.1,5,5,2
79488,547,0.925,37,5,3
79489,284,0.095,5,5,2
79490,573,32.0,88,74,24
79491,842,0.482,34,13,4
79492,336,0.482,12,9,6
79493,375,32.0,53,46,33
79494,887,11.851,89,9,9
79495,873,0.145,5,5,3
79496,135,0.846,55,12,3
79497,723,5.492,34,26,6
79498,414,0.484,23,12,5
79499,734,0.11,5,5,4
79500,524,0.572,11,9,5
79501,267,0.262,13,7,5
79502,242,1.572,21,14,3
79503,774,0.878,17,8,6
79504,183,0.046,6,6,5
79505,307,32.0,59,54,41
79506,649,0.01,5,5,2
79507,822,5.864,35,10,10
79508,730,0.297,16,10,5
79509,805,7.41,49,14,11
79510,506,0.251,7,6,3
79511,426,0.838,14,8,4
79512,310,16.377,52,15,12
79513,491,0.655,14,10,4
79514,542,0.139,12,10,2
79515,243,0.389,12,5,4
79516,331,0.107,5,5,3
79517,726,1.201,32,5,5
79518,367,0.163,5,5,4
79519,347,0.204,26,5,4
79520,799,0.262,11,10,3
79521,379,5.777,36,36,3
79522,555,1.064,11,11,11
79523,799,1.798,16,10,8
79524,982,0.048,5,5,4
79525,896,0.199,5,5,5
79526,995,18.089,61,47,17
79527,749,1.596,71,21,3
79528,802,1.327,38,11,5
79529,492,0.317,11,11,2
79530,690,0.812,12,8,8
79531,627,13.258,38,37,5
79532,196,12.2,47,30,12
79533,168,0.668,9,9,6
79534,855,0.292,11,6,3
79535,650,1.21,64,5,3
79536,677,1.481,19,9,5
79537,378,6.51,54,43,5
79538,278,0.276,13,8,3
79539,643,8.603,53,16,7
79540,181,0.18,9,6,2
79541,301,0.114,8,6,3
79542,957,2.308,21,18,4
79543,543,0.025,5,5,5
79544,214,4.434,24,18,9
79545,334,0.278,15,5,3
79546,397,0.403,9,9,3
79547,725,4.672,18,12,11
79548,425,7.204,35,24,12
79549,343,5.208,19,17,16
79550,229,30.671,48,29,12
79551,218,0.099,5,5,4
79552,113,0.171,9,6,3
79553,400,1.5,15,15,6
79554,928,0.505,20,14,8
79555,118,0.075,7,5,3
79556,171,0.16,5,5,4
79557,184,0.17,5,5,4
79558,160,2.864,23,23,5
79559,340,0.819,29,18,2
79560,293,32.0,68,68,27
79561,704,0.654,15,7,4
79562,459,0.177,9,9,6
79563,157,1.101,38,18,3
79564,148,0.039,5,5,2
79565,457,0.122,5,5,5
79566,821,0.252,7,6,4
79567,527,15.244,33,25,20
79568,695,0.062,5,5,5
79569,407,0.059,5,5,3
79570,724,0.26,9,6,4
79571,146,0.434,40,6,4
79572,815,3.94,20,14,11
79573,570,3.798,54,28,8
79574,416,0.036,5,5,2
79575,746,0.419,11,6,6
79576,540,0.031,5,5,2
79577,917,1.467,17,12,4
79578,998,0.167,14,7,2
79579,184,0.11,10,7,4
79580,599,1.253,11,9,7
79581,759,0.056,6,5,3
79582,702,2.842,35,19,13
79583,803,5.918,20,17,9
79584,460,2.442,56,37,3
79585,443,2.262,15,11,7
79586,537,32.0,59,46,26
79587,995,2.731,25,24,7
79588,806,1.175,20,18,3
79589,407,20.206,41,21,19
79590,158,0.917,27,7,3
79591,768,0.241,7,6,6
79592,175,0.014,5,5,2
79593,627,0.747,40,6,2
79594,679,20.354,56,45,9
79595,662,32.0,72,46,11
79596,278,1.253,21,12,6
79597,673,0.041,5,5,5
79598,157,0.044,8,5,3
79599,214,0.136,7,6,5
79600,494,3.796,25,24,4
79601,331,0.232,18,6,4
79602,500,11.491,52,33,6
79603,949,24.562,43,35,28
79604,587,2.72,54,9,7
79605,773,0.029,5,5,3
79606,304,0.871,13,12,10
79607,621,0.829,44,5,4
79608,345,1.793,82,12,2
79609,675,0.484,12,7,3
79610,233,4.897,40,18,5
79611,449,0.791,26,13,5
79612,688,1.505,14,9,7
79613,306,3.186,42,12,4
79614,710,4.165,73,12,11
79615,848,5.867,42,10,7
79616,783,3.598,13,12,12
79617,933,0.33,10,6,5
79618,214,11.068,42,17,17
79619,958,0.216,11,6,4
79620,322,0.18,17,13,3
79621,694,0.568,14,6,4
79622,153,14.678,54,45,27
79623,612,0.037,6,5,2
79624,712,17.598,50,19,13
79625,336,21.546,34,31,11
79626,958,0.145,5,5,4
79627,673,1.566,31,14,8
79628,794,0.815,12,9,8
79629,364,0.278,11,8,3
79630,679,0.206,5,5,5
79631,765,0.177,5,5,4
79632,177,0.083,6,5,5
79633,862,2.14,18,10,10
79634,289,0.265,13,11,2
79635,386,1.937,45,9,8
79636,762,1.169,25,16,2
79637,203,0.117,5,5,3
79638,614,32.0,42,24,19
79639,398,1.261,20,11,5
79640,417,7.083,30,29,8
79641,331,0.057,5,5,2
79642,105,32.0,60,30,19
79643,804,32.0,59,52,33
79644,791,0.22,13,9,2
79645,909,0.088,5,5,3
79646,264,0.246,5,5,5
79647,751,0.037,6,5,4
79648,111,4.5,32,19,8
79649,581,32.0,39,39,33
79650,564,32.0,95,55,32
79651,514,4.143,25,13,11
79652,813,0.056,5,5,2
79653,468,0.305,8,8,4
79654,352,2.515,56,17,13
79655,516,4.98,47,8,8
79656,432,0.203,5,5,5
79657,590,0.236,20,5,2
79658,846,0.033,5,5,3
79659,679,21.307,32,26,15
79660,513,0.203,11,5,3
79661,173,0.087,11,11,2
79662,448,15.024,107,12,6
79663,692,14.837,39,29,22
79664,669,0.395,9,8,8
79665,258,1.777,33,7,4
79666,165,0.793,11,10,5
79667,592,12.19,45,20,19
79668,707,0.319,7,5,5
79669,370,2.927,23,11,9
79670,311,0.115,5,5,3
79671,631,2.861,35,11,8
79672,309,32.0,75,65,35
79673,802,29.172,56,50,8
79674,310,0.975,35,11,5
79675,644,32.0,42,33,30
79676,770,2.119,32,14,6
79677,578,0.927,15,12,5
79678,232,9.675,58,22,7
79679,949,1.599,19,12,9
79680,822,0.054,5,5,2
79681,515,0.059,5,5,3
79682,924,0.09,5,5,4
79683,836,32.0,53,33,19
79684,989,11.956,72,22,20
79685,936,0.967,21,8,7
79686,889,1.559,31,10,5
79687,353,0.211,5,5,5
79688,121,19.625,52,45,24
79689,438,1.189,38,14,9
79690,420,3.864,33,21,14
79691,298,0.186,5,5,4
79692,428,0.2,11,5,2
79693,724,0.056,5,5,2
79694,175,0.126,6,5,3
79695,632,0.753,59,5,2
79696,995,0.126,7,5,4
79697,215,1.634,23,21,2
79698,813,16.035,50,40,12
79699,376,32.0,98,76,33
79700,653,1.146,31,29,2
79701,655,1.513,12,12,12
79702,612,0.567,18,17,4
79703,633,2.778,40,19,2
79704,713,0.229,11,5,4
79705,357,0.06,8,6,5
79706,518,10.966,37,33,27
79707,860,0.162,16,9,4
79708,833,2.833,25,8,8
79709,302,0.4,17,8,6
79710,386,0.01,5,5,2
79711,773,0.416,25,6,6
79712,343,5.517,47,30,12
79713,981,11.053,39,36,16
79714,676,0.131,6,6,5
79715,124,3.697,27,12,7
79716,848,0.048,9,5,2
79717,150,0.321,26,9,2
79718,456,2.096,22,8,8
79719,502,32.0,53,48,37
79720,673,0.034,8,5,4
79721,854,0.08,13,6,3
79722,831,4.832,19,17,16
79723,783,0.13,5,5,3
79724,155,0.93,16,7,5
79725,961,4.527,20,16,9
79726,342,0.566,28,5,3
79727,902,0.05,5,5,2
79728,268,2.265,36,23,11
79729,491,0.094,5,5,3
79730,718,0.038,5,5,5
79731,899,1.059,21,15,3
79732,595,0.118,6,6,4
79733,818,0.077,5,5,5
79734,875,5.255,38,25,15
79735,360,0.204,6,5,4
79736,452,0.117,13,6,4
79737,296,0.966,13,13,3
79738,688,8.608,26,17,10
79739,744,3.471,36,13,10
79740,326,0.101,7,6,3
79741,485,0.085,6,5,4
79742,393,9.403,42,36,14
79743,390,0.979,30,25,3
79744,695,0.096,5,5,2
79745,269,0.113,5,5,3
79746,136,0.056,11,6,2
79747,970,5.558,17,17,14
79748,150,0.231,5,5,5
79749,346,5.207,21,21,7
79750,159,0.208,6,5,4
79751,168,14.031,46,15,14
79752,744,0.227,13,5,5
79753,716,0.297,20,6,3
79754,844,0.625,9,8,5
79755,939,12.45,38,34,7
79756,192,10.058,54,13,8
79757,143,11.908,35,26,8
79758,109,0.237,17,9,6
79759,520,0.191,16,6,6
79760,399,32.0,105,60,26
79761,336,0.793,14,9,5
79762,283,0.331,16,7,5
79763,273,0.326,16,9,3
79764,508,0.968,19,15,13
79765,456,4.459,35,11,10
79766,649,8.623,20,18,13
79767,138,0.209,6,5,4
79768,105,0.241,8,8,4
79769,788,0.135,5,5,5
79770,978,18.937,68,16,9
79771,622,0.189,5,5,5
79772,779,0.103,9,5,4
79773,213,3.374,39,9,7
79774,858,0.047,8,6,2
79775,264,0.077,6,6,6
79776,525,1.441,26,7,7
79777,339,1.089,13,8,8
79778,669,0.094,5,5,3
79779,733,0.782,10,10,4
79780,446,0.232,5,5,5
79781,129,0.42,25,8,2
79782,730,0.111,5,5,3
79783,705,0.233,5,5,5
79784,148,32.0,83,72,42
79785,498,1.527,38,12,3
79786,123,3.182,27,21,6
79787,840,0.445,10,6,4
79788,546,5.11,33,18,5
79789,737,0.023,5,5,2
79790,612,0.081,5,5,3
79791,637,32.0,38,28,20
79792,933,0.413,13,6,5
79793,467,1.369,49,7,2
79794,858,0.561,21,9,6
79795,940,1.81,15,11,9
79796,620,0.044,8,6,3
79797,839,0.032,5,5,2
79798,147,1.405,28,13,10
79799,468,5.217,53,16,6
79800,330,0.077,5,5,4
79801,860,0.155,7,5,3
79802,965,32.0,45,42,40
79803,880,0.389,7,7,4
79804,497,7.489,29,28,20
79805,743,0.467,13,10,8
79806,269,0.386,15,7,3
79807,799,24.484,53,50,40
79808,316,1.991,25,11,5
79809,126,0.312,12,9,4
79810,946,8.288,97,16,6
79811,805,0.037,5,5,2
79812,920,32.0,34,22,22
79813,256,2.572,16,15,9
79814,930,0.155,10,7,3
79815,590,0.426,11,6,4
79816,682,0.378,29,7,2
79817,347,2.969,14,13,10
79818,875,0.523,14,6,5
79819,955,2.952,46,8,6
79820,880,0.311,18,8,3
79821,277,1.116,37,7,5
79822,640,32.0,58,53,27
79823,999,32.0,100,64,57
79824,930,0.13,13,11,2
79825,693,0.353,7,6,6
79826,867,23.406,37,28,21
79827,484,0.063,5,5,2
79828,165,0.252,11,8,4
79829,444,21.313,49,27,14
79830,498,5.259,18,17,16
79831,717,2.152,40,13,9
79832,931,31.919,48,34,11
79833,852,0.171,7,6,3
79834,984,0.384,10,5,5
79835,324,1.432,17,13,9
79836,607,3.542,37,10,10
79837,326,1.313,13,11,6
79838,833,0.138,5,5,3
79839,955,4.058,20,12,9
79840,277,0.12,5,5,4
79841,969,0.035,5,5,2
79842,389,0.244,8,5,5
79843,204,0.579,14,13,2
79844,466,2.636,20,13,6
79845,253,1.07,46,17,2
79846,553,1.797,16,11,6
79847,644,0.373,26,5,3
79848,165,0.137,5,5,3
79849,344,0.241,5,5,5
79850,531,0.385,18,7,2
79851,598,0.632,21,5,4
79852,918,0.083,5,5,2
79853,540,0.035,5,5,2
79854,980,0.181,7,7,4
79855,954,0.081,6,5,2
79856,737,0.115,7,5,4
79857,873,0.414,15,8,2
79858,917,0.135,17,6,6
79859,943,0.277,27,21,2
79860,892,6.091,35,21,12
79861,228,0.188,5,5,5
79862,881,0.162,11,11,5
79863,855,0.051,5,5,4
79864,773,32.0,67,40,40
79865,593,32.0,71,27,20
79866,456,13.446,49,26,16
79867,271,1.1,28,7,3
79868,964,0.338,17,10,4
79869,820,0.37,10,5,4
79870,424,1.005,14,13,4
79871,624,0.16,16,9,2
79872,151,0.059,7,7,2
79873,986,32.0,72,71,46
79874,495,32.0,87,58,46
79875,223,0.461,14,13,4
79876,122,21.908,25,25,24
79877,585,32.0,83,25,21
79878,734,0.053,5,5,4
79879,626,0.565,9,9,4
79880,651,0.999,10,10,8
79881,777,6.612,82,8,7
79882,911,13.047,49,16,10
79883,109,0.185,5,5,5
79884,406,0.712,38,28,3
79885,328,25.338,39,30,26
79886,845,32.0,52,35,24
79887,275,32.0,42,40,12
79888,158,0.668,43,9,5
79889,781,0.154,12,11,2
79890,710,0.089,5,5,5
79891,824,6.203,33,23,15
79892,960,6.323,34,20,7
79893,463,0.569,14,9,6
79894,900,4.363,45,27,15
79895,919,5.442,33,30,17
79896,259,2.742,33,9,5
79897,480,6.957,37,15,7
79898,235,10.71,32,28,15
79899,346,0.03,7,5,3
79900,771,0.174,5,5,5
79901,120,32.0,66,52,11
79902,950,0.183,7,5,5
79903,804,4.816,39,33,10
79904,636,13.462,43,37,7
79905,315,30.77,44,27,27
79906,996,0.033,5,5,3
79907,663,0.21,11,11,2
79908,389,1.635,51,12,11
79909,363,0.499,7,7,6
79910,212,0.323,7,7,5
79911,250,1.116,17,12,7
79912,362,4.696,27,18,14
79913,705,2.465,52,15,13
79914,517,0.017,7,5,2
79915,329,0.048,5,5,4
79916,686,1.051,22,9,5
79917,110,0.767,31,10,6
79918,437,1.543,48,8,8
79919,340,1.094,29,7,7
79920,501,31.311,58,43,38
79921,780,6.501,43,36,20
79922,192,0.783,38,14,2
79923,861,0.115,5,5,5
79924,130,11.975,23,21,15
79925,365,1.252,19,8,8
79926,498,3.271,27,17,5
79927,763,32.0,57,41,33
79928,684,4.925,25,24,7
79929,686,0.123,23,8,3
79930,328,2.825,28,27,16
79931,354,0.196,5,5,4
79932,629,0.218,5,5,5
79933,422,32.0,36,31,29
79934,449,32.0,83,54,37
79935,974,12.118,23,21,15
79936,748,0.166,5,5,4
79937,975,31.295,55,19,16
79938,999,0.352,9,7,4
79939,347,0.182,5,5,4
79940,433,1.42,25,13,6
79941,891,0.098,5,5,4
79942,549,0.342,15,5,4
79943,138,4.351,22,19,8
79944,836,0.225,9,6,3
79945,804,0.93,26,23,4
79946,736,0.306,11,8,8
79947,648,0.466,8,8,7
79948,904,0.041,5,5,2
79949,885,20.282,93,59,17
79950,405,12.028,27,22,15
79951,219,0.088,5,5,5
79952,244,25.063,64,28,17
79953,203,2.056,24,16,3
79954,572,0.61,10,10,6
79955,785,32.0,116,112,72
79956,142,0.245,7,7,4
79957,492,7.945,30,14,14
79958,861,32.0,78,58,31
79959,478,5.012,24,16,14
79960,326,0.11,15,7,2
79961,668,4.857,23,19,11
79962,411,1.035,29,10,2
79963,599,0.051,5,5,3
79964,626,0.071,5,5,2
79965,698,7.997,24,20,15
79966,563,0.111,5,5,4
79967,471,0.085,11,7,2
79968,448,0.782,20,13,8
79969,855,0.089,5,5,3
79970,534,14.995,31,28,27
79971,170,3.071,25,18,8
79972,661,0.074,5,5,4
79973,366,8.033,46,37,3
79974,522,4.788,20,19,19
79975,526,0.604,18,10,9
79976,630,2.416,27,14,4
79977,747,16.378,52,33,25
79978,977,0.634,12,10,7
79979,600,32.0,70,33,19
79980,554,0.092,5,5,3
79981,739,2.155,16,15,12
79982,637,3.72,34,24,6
79983,216,0.047,7,5,3
79984,187,0.053,5,5,5
79985,169,0.772,22,6,5
79986,857,0.192,6,6,3
79987,835,9.223,36,21,10
79988,118,2.167,31,8,6
79989,104,0.069,5,5,2
79990,698,0.047,5,5,2
79991,379,0.753,9,9,6
79992,632,32.0,75,65,26
79993,327,29.11,74,27,9
79994,349,9.074,36,36,5
79995,686,10.074,24,24,9
79996,342,0.784,24,9,2
79997,427,0.922,25,8,3
79998,274,2.307,34,8,5
79999,441,0.197,5,5,4
80000,823,28.723,52,33,10
80001,682,0.21,23,6,2
80002,841,2.222,29,7,6
80003,575,3.241,50,19,16
80004,156,9.163,49,49,3
80005,521,1.445,40,18,2
80006,937,0.077,5,5,2
80007,489,0.237,8,7,3
80008,232,32.0,44,39,34
80009,932,16.663,48,27,19
80010,194,0.336,7,5,5
80011,125,4.203,19,18,7
80012,584,0.834,19,10,4
80013,583,17.569,26,25,19
80014,632,0.036,5,5,2
80015,888,3.687,48,8,7
80016,128,0.336,12,5,5
80017,913,0.146,5,5,4
80018,766,0.114,6,5,4
80019,603,6.273,27,21,6
80020,304,0.278,14,5,5
80021,599,0.084,15,5,3
80022,326,0.981,14,10,5
80023,511,32.0,55,45,25
80024,636,0.114,5,5,3
80025,840,32.0,84,28,19
80026,180,0.337,15,5,5
80027,439,32.0,50,36,21
80028,719,8.095,26,26,13
80029,272,0.373,30,7,3
80030,966,32.0,50,45,30
